,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
4043,New York City,2016-05-16T13:00:00,15.0,15.0,-3.3,28.18,0.0,,,0.0,0.0,51.4,28.0,276.0,1017.3,27.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"KEWR,KLGA,72502014734,KNYC,72503014732",337
4044,New York City,2016-05-16T14:00:00,16.3,16.3,-3.4,25.65,0.0,,,0.0,0.0,53.3,37.4,282.0,1016.9,27.2,16.0,,,,,Partially cloudy,wind,"KEWR,KLGA,72502014734,KNYC,72503014732",331
4045,New York City,2016-05-16T15:00:00,17.4,17.4,-3.1,24.51,0.0,,,0.0,0.0,62.7,38.9,282.0,1016.5,27.2,16.0,,,,,Partially cloudy,wind,"KEWR,KLGA,72502014734,KNYC,72503014732",408
4064,New York City,2016-05-17T10:00:00,16.4,16.4,4.0,43.89,0.0,,,0.0,0.0,,13.7,228.0,1022.8,100.0,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",239
4065,New York City,2016-05-17T11:00:00,17.3,17.3,3.9,40.9,0.0,,,0.0,0.0,,15.5,218.0,1022.5,98.0,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",348
4066,New York City,2016-05-17T12:00:00,16.9,16.9,4.6,44.09,0.0,,,0.0,0.0,,14.8,228.0,1022.1,100.0,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",341
4067,New York City,2016-05-17T13:00:00,18.8,18.8,4.0,37.76,0.0,,,0.0,0.0,27.7,17.2,228.0,1021.3,95.5,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",325
4068,New York City,2016-05-17T14:00:00,18.5,18.5,2.6,34.78,0.0,,,0.0,0.0,,23.8,226.0,1021.0,98.0,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",341
4069,New York City,2016-05-17T15:00:00,17.3,17.3,2.8,37.93,0.0,,,0.0,0.0,35.3,24.4,218.0,1021.5,100.0,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",371
4088,New York City,2016-05-18T10:00:00,15.1,15.1,3.1,44.43,0.0,,,0.0,0.0,,15.1,52.0,1021.1,91.4,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",248
4089,New York City,2016-05-18T11:00:00,16.3,16.3,3.2,41.33,0.0,,,0.0,0.0,,17.7,54.0,1021.2,91.4,16.0,,,,,Overcast,cloudy,"KEWR,KLGA,72502014734,KNYC,72503014732",274
4090,New York City,2016-05-18T12:00:00,17.2,17.2,2.6,37.58,0.0,,,0.0,0.0,,16.8,42.0,1021.0,66.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"KEWR,KLGA,72502014734,KNYC,72503014732",305
4091,New York City,2016-05-18T13:00:00,18.3,18.3,2.2,34.28,0.0,,,0.0,0.0,,14.8,65.0,1020.5,50.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"KEWR,KLGA,72502014734,KNYC,72503014732",274
4092,New York City,2016-05-18T14:00:00,19.4,19.4,2.1,31.62,0.0,,,0.0,0.0,31.7,15.9,50.0,1020.0,50.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"KEWR,KLGA,72502014734,KNYC,72503014732",275
4093,New York City,2016-05-18T15:00:00,19.0,19.0,3.6,36.03,0.0,,,0.0,0.0,,16.1,144.0,1019.6,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"KEWR,KLGA,72502014734,KNYC,72503014732",276
4112,New York City,2016-05-19T10:00:00,17.0,17.0,6.1,48.44,0.0,,,0.0,0.0,,2.1,9.0,1019.3,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",269
4113,New York City,2016-05-19T11:00:00,18.9,18.9,5.9,42.56,0.0,,,0.0,0.0,,5.0,37.0,1019.2,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",322
4114,New York City,2016-05-19T12:00:00,19.6,19.6,4.5,36.91,0.0,,,0.0,0.0,,1.7,17.0,1019.0,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",360
4115,New York City,2016-05-19T13:00:00,21.6,21.6,5.1,34.16,0.0,,,0.0,0.0,,5.5,14.0,1018.6,50.8,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",329
4116,New York City,2016-05-19T14:00:00,21.1,21.1,5.3,35.69,0.0,,,0.0,0.0,27.7,8.7,181.0,1018.4,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",314
4117,New York City,2016-05-19T15:00:00,19.7,19.7,7.0,43.44,0.0,,,0.0,0.0,,13.6,145.0,1018.3,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",353
4136,New York City,2016-05-20T10:00:00,18.3,18.3,4.7,40.56,0.0,,,0.0,0.0,,10.6,332.0,1024.5,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",275
4137,New York City,2016-05-20T11:00:00,19.8,19.8,5.2,38.38,0.0,,,0.0,0.0,,12.7,54.0,1024.5,4.4,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",354
4138,New York City,2016-05-20T12:00:00,21.3,21.3,4.5,33.29,0.0,,,0.0,0.0,29.5,8.3,342.0,1024.2,10.5,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",357
4139,New York City,2016-05-20T13:00:00,22.9,22.9,4.4,29.92,0.0,,,0.0,0.0,25.9,13.4,68.0,1023.6,15.6,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",319
4140,New York City,2016-05-20T14:00:00,23.7,23.7,3.3,26.46,0.0,,,0.0,0.0,,7.1,60.0,1023.3,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",323
4141,New York City,2016-05-20T15:00:00,23.7,23.7,3.4,26.61,0.0,,,0.0,0.0,,7.5,0.0,1023.1,19.2,16.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",400
4160,New York City,2016-05-21T10:00:00,16.4,16.4,7.9,56.98,0.0,,,0.0,0.0,,3.4,41.0,1020.4,93.1,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",352
4161,New York City,2016-05-21T11:00:00,16.7,16.7,9.4,62.2,0.0,,,0.0,0.0,,7.2,119.0,1019.9,93.1,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",463
4162,New York City,2016-05-21T12:00:00,17.4,17.4,7.9,53.93,0.0,,,0.0,0.0,,9.1,77.0,1019.3,37.5,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",430
4163,New York City,2016-05-21T13:00:00,18.6,18.6,5.6,42.41,0.0,,,0.0,0.0,,6.7,73.0,1018.7,38.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",412
4164,New York City,2016-05-21T14:00:00,18.1,18.1,4.4,40.46,0.0,,,0.0,0.0,,16.1,138.0,1018.0,93.1,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",408
4165,New York City,2016-05-21T15:00:00,17.3,17.3,4.9,44.14,0.0,,,0.0,0.0,,15.5,132.0,1017.0,99.2,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",461
4184,New York City,2016-05-22T10:00:00,15.3,15.3,9.4,67.82,0.0,,,0.0,0.0,,3.0,19.0,1010.2,97.5,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",277
4185,New York City,2016-05-22T11:00:00,16.5,16.5,9.1,61.79,0.0,,,0.0,0.0,,7.6,53.0,1010.3,97.5,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",430
4186,New York City,2016-05-22T12:00:00,18.6,18.6,8.5,51.83,0.0,,,0.0,0.0,,6.2,66.0,1009.9,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",390
4187,New York City,2016-05-22T13:00:00,19.8,19.8,8.1,46.73,0.0,,,0.0,0.0,,11.8,57.0,1009.7,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",347
4188,New York City,2016-05-22T14:00:00,20.1,20.1,6.4,40.89,0.0,,,0.0,0.0,,14.3,63.0,1009.6,96.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",379
4189,New York City,2016-05-22T15:00:00,20.6,20.6,8.4,45.24,0.0,,,0.0,0.0,,9.8,107.0,1009.5,95.7,16.0,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",343
4208,New York City,2016-05-23T10:00:00,19.4,19.4,11.1,58.82,0.0,,,0.0,0.0,,6.8,33.0,1013.2,4.4,14.4,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",242
4209,New York City,2016-05-23T11:00:00,21.3,21.3,11.2,52.56,0.0,,,0.0,0.0,27.7,11.3,4.0,1012.8,10.5,14.2,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",298
4210,New York City,2016-05-23T12:00:00,23.2,23.2,11.3,47.11,0.0,,,0.0,0.0,25.9,12.4,45.0,1012.9,19.2,14.8,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",323
4211,New York City,2016-05-23T13:00:00,24.0,24.0,11.5,45.47,0.0,,,0.0,0.0,,4.6,27.0,1012.5,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",276
4212,New York City,2016-05-23T14:00:00,24.1,24.1,11.1,44.13,0.0,,,0.0,0.0,,10.8,140.0,1012.0,25.4,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",309
4213,New York City,2016-05-23T15:00:00,23.4,23.4,11.3,46.76,0.0,,,0.0,0.0,,4.6,88.0,1011.5,25.4,15.6,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",376
4232,New York City,2016-05-24T10:00:00,16.4,16.4,14.9,90.94,0.3,,,0.0,0.0,,3.6,357.0,1013.1,97.5,10.8,,,,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",250
4233,New York City,2016-05-24T11:00:00,17.8,17.8,14.9,83.13,0.0,,,0.0,0.0,,2.1,351.0,1013.1,100.0,11.1,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",342
4234,New York City,2016-05-24T12:00:00,18.5,18.5,13.8,73.96,0.0,,,0.0,0.0,,2.6,332.0,1013.4,100.0,14.8,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",365
4235,New York City,2016-05-24T13:00:00,19.5,19.5,14.6,73.64,0.0,,,0.0,0.0,,7.1,240.0,1013.2,90.6,14.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
4236,New York City,2016-05-24T14:00:00,21.4,21.4,14.7,65.35,0.0,,,0.0,0.0,,4.7,332.0,1012.9,93.1,14.2,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",328
4237,New York City,2016-05-24T15:00:00,22.7,22.7,12.6,52.98,0.0,,,0.0,0.0,,9.3,315.0,1012.4,88.9,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",327
4256,New York City,2016-05-25T10:00:00,23.7,23.7,9.3,40.05,0.0,,,0.0,0.0,,7.8,305.0,1018.2,10.5,14.8,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",283
4257,New York City,2016-05-25T11:00:00,26.2,26.2,8.6,32.79,0.0,,,0.0,0.0,,12.1,287.0,1018.1,10.5,14.8,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",305
4258,New York City,2016-05-25T12:00:00,28.5,27.5,9.6,30.81,0.0,,,0.0,0.0,,9.1,276.0,1017.8,14.1,14.8,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",391
4259,New York City,2016-05-25T13:00:00,29.8,28.3,7.7,25.03,0.0,,,0.0,0.0,,8.6,275.0,1017.7,10.5,14.2,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",269
4260,New York City,2016-05-25T14:00:00,30.2,28.6,8.4,25.71,0.0,,,0.0,0.0,,9.9,220.0,1017.1,15.6,14.2,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",372
4261,New York City,2016-05-25T15:00:00,31.1,29.2,5.8,20.4,0.0,,,0.0,0.0,,10.3,252.0,1017.0,14.1,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",343
4280,New York City,2016-05-26T10:00:00,26.4,26.4,11.7,39.97,0.0,,,0.0,0.0,,4.5,302.0,1019.1,34.2,12.9,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",265
4281,New York City,2016-05-26T11:00:00,28.7,28.0,12.0,35.6,0.0,,,0.0,0.0,,3.6,339.0,1018.7,34.2,12.9,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",296
4282,New York City,2016-05-26T12:00:00,30.5,29.6,12.8,33.8,0.0,,,0.0,0.0,,7.6,210.0,1018.4,34.2,12.9,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",375
4283,New York City,2016-05-26T13:00:00,31.7,30.3,11.3,28.72,0.0,,,0.0,0.0,,10.2,230.0,1017.7,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",314
4284,New York City,2016-05-26T14:00:00,32.1,30.4,9.1,24.04,0.0,,,0.0,0.0,,10.7,214.0,1017.2,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",303
4285,New York City,2016-05-26T15:00:00,31.7,30.3,11.4,28.97,0.0,,,0.0,0.0,27.7,8.7,12.0,1017.1,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",329
4304,New York City,2016-05-27T10:00:00,26.1,26.1,17.4,58.6,0.0,,,0.0,0.0,,7.0,154.0,1017.9,34.2,12.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",313
4305,New York City,2016-05-27T11:00:00,27.8,28.6,17.5,53.3,0.0,,,0.0,0.0,,9.9,150.0,1017.7,19.2,12.0,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",314
4306,New York City,2016-05-27T12:00:00,29.0,29.9,18.0,51.46,0.0,,,0.0,0.0,,8.8,150.0,1017.7,25.4,12.3,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",360
4307,New York City,2016-05-27T13:00:00,30.1,31.3,18.7,50.43,0.0,,,0.0,0.0,,10.7,173.0,1017.4,25.4,12.3,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",297
4308,New York City,2016-05-27T14:00:00,29.4,30.6,18.7,52.45,0.0,,,0.0,0.0,,10.4,148.0,1017.1,19.2,11.2,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",338
4309,New York City,2016-05-27T15:00:00,28.2,29.2,18.2,54.4,0.0,,,0.0,0.0,28.6,13.6,146.0,1016.8,25.4,12.3,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",312
4328,New York City,2016-05-28T10:00:00,26.5,26.5,17.9,59.38,0.0,,,0.0,0.0,,11.6,220.0,1020.0,19.2,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",300
4329,New York City,2016-05-28T11:00:00,28.7,29.8,18.6,54.17,0.0,,,0.0,0.0,,10.2,240.0,1019.9,14.1,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",353
4330,New York City,2016-05-28T12:00:00,30.8,32.4,19.4,50.46,0.0,,,0.0,0.0,,7.6,210.0,1019.8,10.5,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",357
4331,New York City,2016-05-28T13:00:00,32.1,33.6,19.0,45.9,0.0,,,0.0,0.0,,10.6,197.0,1019.2,19.2,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",378
4332,New York City,2016-05-28T14:00:00,32.7,34.4,19.2,45.04,0.0,,,0.0,0.0,29.5,16.6,215.0,1018.9,19.2,12.9,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",410
4333,New York City,2016-05-28T15:00:00,32.5,34.3,19.3,45.72,0.0,,,0.0,0.0,31.7,16.0,181.0,1018.4,19.2,12.3,,,,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",358
4352,New York City,2016-05-29T10:00:00,26.9,27.2,15.0,48.13,0.0,,,0.0,0.0,,4.7,295.0,1020.4,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",276
4353,New York City,2016-05-29T11:00:00,28.5,28.7,16.0,46.85,0.0,,,0.0,0.0,,5.0,350.0,1020.2,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",393
4354,New York City,2016-05-29T12:00:00,29.3,29.3,15.7,43.9,0.0,,,0.0,0.0,25.9,18.1,172.0,1019.9,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",414
4355,New York City,2016-05-29T13:00:00,29.9,29.9,16.0,42.93,0.0,,,0.0,0.0,,14.5,172.0,1019.6,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",367
4356,New York City,2016-05-29T14:00:00,29.3,29.7,16.8,46.66,0.0,,,0.0,0.0,33.5,16.8,181.0,1019.4,34.2,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",377
4357,New York City,2016-05-29T15:00:00,28.3,27.8,12.7,38.21,0.0,,,0.0,0.0,29.5,16.7,142.0,1019.0,34.2,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",331
4376,New York City,2016-05-30T10:00:00,21.0,21.0,19.3,89.96,0.0,,,0.0,0.0,,6.2,291.0,1016.1,100.0,11.6,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",236
4377,New York City,2016-05-30T11:00:00,22.8,22.8,20.0,84.12,0.0,,,0.0,0.0,,8.5,286.0,1015.7,90.6,12.9,,,,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",343
4378,New York City,2016-05-30T12:00:00,24.9,24.9,20.0,73.95,0.0,,,0.0,0.0,,6.8,280.0,1014.7,34.2,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",318
4379,New York City,2016-05-30T13:00:00,25.9,25.9,20.3,71.03,0.0,,,0.0,0.0,,2.6,314.0,1014.4,65.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",310
4380,New York City,2016-05-30T14:00:00,26.6,26.6,19.6,65.67,0.0,,,0.0,0.0,,7.4,180.0,1014.1,88.9,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",372
4381,New York City,2016-05-30T15:00:00,26.4,26.4,20.2,69.09,0.0,,,0.0,0.0,,12.8,224.0,1013.7,31.0,16.0,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
4400,New York City,2016-05-31T10:00:00,24.4,24.4,17.0,63.4,0.0,,,0.0,0.0,,10.1,52.0,1014.8,88.9,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",334
4401,New York City,2016-05-31T11:00:00,25.9,25.9,16.2,55.14,0.0,,,0.0,0.0,29.5,9.2,60.0,1014.9,50.8,14.8,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",332
4402,New York City,2016-05-31T12:00:00,27.1,27.6,16.0,50.77,0.0,,,0.0,0.0,,9.8,151.0,1014.6,22.3,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",299
4403,New York City,2016-05-31T13:00:00,27.8,28.2,16.5,50.12,0.0,,,0.0,0.0,,4.3,34.0,1014.2,42.1,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",291
4404,New York City,2016-05-31T14:00:00,29.0,29.2,16.4,46.62,0.0,,,0.0,0.0,,3.5,51.0,1013.6,42.1,14.2,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",318
4405,New York City,2016-05-31T15:00:00,28.3,29.2,18.2,54.51,0.0,,,0.0,0.0,25.9,8.6,173.0,1013.2,44.6,13.5,,,,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",324
4424,New York City,2017-03-01T10:00:00,15.0,15.0,12.5,85.1,0.0,0.0,,0.0,0.0,,10.6,188.0,1005.7,84.1,12.6,185.2,0.7,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",251
4425,New York City,2017-03-01T11:00:00,15.2,15.2,12.9,86.38,0.13,100.0,rain,0.0,0.0,,3.9,289.0,1005.5,95.6,10.4,300.0,1.1,3.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",305
4426,New York City,2017-03-01T12:00:00,15.1,15.1,13.7,91.4,2.92,100.0,rain,0.0,0.0,27.7,8.0,229.0,1004.2,66.0,6.5,301.4,1.1,3.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",260
4427,New York City,2017-03-01T13:00:00,16.5,16.5,14.2,86.17,0.15,100.0,rain,0.0,0.0,,11.6,190.0,1001.8,93.9,11.0,254.7,0.9,3.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",170
4428,New York City,2017-03-01T14:00:00,17.2,17.2,14.2,82.47,0.0,0.0,,0.0,0.0,35.3,12.3,187.0,1000.8,80.8,11.1,332.4,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",233
4429,New York City,2017-03-01T15:00:00,18.4,18.4,13.9,75.11,0.0,0.0,,0.0,0.0,42.5,12.7,169.0,999.3,23.6,12.9,255.4,0.9,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",270
4448,New York City,2017-03-02T10:00:00,7.7,3.1,-7.7,32.64,0.0,0.0,,0.0,0.0,66.0,36.6,287.0,1005.2,12.3,16.0,673.0,2.4,7.0,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",219
4449,New York City,2017-03-02T11:00:00,7.6,3.6,-8.0,32.24,0.0,0.0,,0.0,0.0,63.1,28.9,289.0,1006.5,10.5,16.0,734.5,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",262
4450,New York City,2017-03-02T12:00:00,7.7,3.7,-8.5,30.75,0.0,0.0,,0.0,0.0,57.8,29.5,286.0,1007.4,10.5,16.0,733.0,2.6,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",255
4451,New York City,2017-03-02T13:00:00,8.2,4.0,-8.7,29.18,0.0,0.0,,0.0,0.0,60.0,32.8,302.0,1008.0,10.5,16.0,667.5,2.4,7.0,,Clear,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",180
4452,New York City,2017-03-02T14:00:00,8.2,4.5,-8.8,29.0,0.0,0.0,,0.0,0.0,57.4,26.7,310.0,1008.9,10.5,16.0,544.3,2.0,5.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",265
4453,New York City,2017-03-02T15:00:00,7.9,4.2,-8.7,29.91,0.0,0.0,,0.0,0.0,53.9,25.9,311.0,1009.9,10.5,16.0,374.8,1.3,4.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",298
4472,New York City,2017-03-03T10:00:00,0.1,-4.6,-12.3,38.68,0.0,0.0,,0.0,0.0,29.1,17.0,301.0,1023.6,27.1,16.0,504.4,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
4473,New York City,2017-03-03T11:00:00,1.7,-2.5,-13.2,32.3,0.0,0.0,,0.0,0.0,34.5,15.9,277.0,1023.7,33.8,16.0,518.8,1.9,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",281
4474,New York City,2017-03-03T12:00:00,2.9,-0.9,-13.0,29.91,0.0,0.0,,0.0,0.0,38.0,15.7,304.0,1023.5,82.6,16.0,508.3,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",304
4475,New York City,2017-03-03T13:00:00,2.9,-1.0,-14.1,27.39,0.0,0.0,,0.0,0.0,34.1,16.0,293.0,1022.9,85.8,16.0,508.8,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",206
4476,New York City,2017-03-03T14:00:00,3.4,-0.5,-15.7,23.25,0.0,0.0,,0.0,0.0,48.2,17.2,322.0,1022.4,83.3,16.0,326.3,1.2,3.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",293
4477,New York City,2017-03-03T15:00:00,3.2,-1.3,-16.5,22.03,0.0,0.0,,0.0,0.0,35.2,20.2,306.0,1022.6,63.5,16.0,227.0,0.8,2.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",287
