,name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations,Taxi drives per hour
5672,New York City,2017-04-22T11:00:00,12.8,12.8,8.7,76.15,0.0,0.0,,0.0,0.0,,13.4,7.0,1014.0,88.0,16.0,474.5,1.7,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9628
5673,New York City,2017-04-22T12:00:00,13.3,13.3,8.3,71.88,0.0,0.0,,0.0,0.0,,15.3,44.0,1013.7,93.9,16.0,437.4,1.6,4.0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10891
5674,New York City,2017-04-22T13:00:00,12.4,12.4,9.7,83.85,0.54,100.0,rain,0.0,0.0,,10.2,53.0,1013.2,74.2,12.6,285.0,1.0,3.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10813
5675,New York City,2017-04-22T14:00:00,12.2,12.2,9.2,82.13,0.15,100.0,rain,0.0,0.0,,2.5,19.0,1013.2,74.3,16.0,290.9,1.0,3.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",10361
5676,New York City,2017-04-22T15:00:00,12.3,12.3,10.0,85.75,0.33,100.0,rain,0.0,0.0,,0.0,0.0,1013.3,93.1,12.9,317.6,1.1,3.0,,"Rain, Overcast",rain,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",10270
5677,New York City,2017-04-22T16:00:00,12.5,12.5,10.2,86.17,0.27,100.0,rain,0.0,0.0,29.5,1.5,350.0,1013.2,53.3,9.4,295.4,1.1,3.0,,"Rain, Partially cloudy",rain,"72505394728,KEWR,KLGA,KNYC,72503014732",9646
5695,New York City,2017-04-23T10:00:00,12.3,12.3,2.1,49.7,0.0,0.0,,0.0,0.0,,11.8,39.0,1020.2,12.3,16.0,736.8,2.7,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",6874
5696,New York City,2017-04-23T11:00:00,12.9,12.9,1.8,46.69,0.0,0.0,,0.0,0.0,,10.8,50.0,1020.3,12.3,16.0,755.3,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8377
5697,New York City,2017-04-23T12:00:00,14.4,14.4,1.9,42.67,0.0,0.0,,0.0,0.0,,6.0,343.0,1019.9,13.9,16.0,708.0,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9195
5698,New York City,2017-04-23T13:00:00,16.1,16.1,1.7,37.97,0.0,0.0,,0.0,0.0,,2.1,19.0,1019.9,19.1,16.0,750.0,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9790
5699,New York City,2017-04-23T14:00:00,18.0,18.0,0.7,31.24,0.0,0.0,,0.0,0.0,,6.3,350.0,1019.0,19.1,16.0,752.5,2.7,8.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9771
5700,New York City,2017-04-23T15:00:00,17.7,17.7,1.1,32.75,0.0,0.0,,0.0,0.0,,4.5,61.0,1018.3,19.1,16.0,680.8,2.5,7.0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9252
5701,New York City,2017-04-23T16:00:00,17.2,17.2,2.4,36.92,0.0,0.0,,0.0,0.0,,12.0,168.0,1017.8,30.1,16.0,468.5,1.7,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9055
5719,New York City,2017-04-24T10:00:00,13.1,13.1,6.4,64.2,0.0,0.0,,0.0,0.0,,3.3,30.0,1021.8,34.4,16.0,497.8,1.8,5.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",9281
5720,New York City,2017-04-24T11:00:00,13.6,13.6,5.9,59.88,0.0,0.0,,0.0,0.0,,5.4,22.0,1021.8,34.4,14.8,569.3,2.0,6.0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732",8352
