name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City,2018-05-25T14:00:00,29.8,28.5,9.3,27.91,0,0,,0,0,38.2,13.9,212,1012.9,34.2,16,904,3.3,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T15:00:00,29.9,28.6,10.4,29.93,0,0,,0,0,38.9,23.1,238,1012.3,34.2,16,818,2.9,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T16:00:00,30,28.8,11,31,0,0,,0,0,46.4,29.8,236,1011.5,34.2,14.8,679,2.4,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T17:00:00,29.7,29,13.5,37.12,0,0,,0,0,44.6,16.7,230,1010.7,27.9,16,529,1.9,5,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T18:00:00,30,29,12,33,0,0,,0,0,45.5,16.9,230,1010.1,27.9,16,349,1.3,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T19:00:00,29.6,28.6,12.1,34.08,0,0,,0,0,46.4,31.2,240,1009.8,19.2,16,154,0.6,2,,Clear,wind,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T20:00:00,28.7,28.3,13.7,39.81,0,0,,0,0,,13.4,226,1010.1,15.6,16,26,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T21:00:00,27.3,27.6,15.5,48.62,0,0,,0,0,37.1,22,216,1010.1,15.6,16,5,0,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-25T22:00:00,26.6,26.6,15,48.88,0,0,,0,0,,15.2,226,1010.5,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-25T23:00:00,26,26,14.8,50.33,0,0,,0,0,27.7,17.3,248,1010.5,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T00:00:00,25.7,25.7,16,55.32,0,0,,0,0,,18.9,220,1010.4,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T01:00:00,24.6,24.6,17.1,63.16,0,0,,0,0,,13.4,220,1010.4,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T02:00:00,23.9,23.9,17.6,67.67,0,0,,0,0,29.5,8.3,226,1010,4.4,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T03:00:00,23.5,23.5,17.7,69.99,0,0,,0,0,,11.8,230,1009.9,10.5,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T04:00:00,23,23,17.7,72.24,0,0,,0,0,29.5,11.6,210,1009.7,4.4,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T05:00:00,22.9,22.9,17.8,73.25,0,0,,0,0,,17.7,232,1009.5,10.5,16,3.3,0,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T06:00:00,22.9,22.9,17.8,73.25,0,0,,0,0,,10.6,226,1009.7,14.1,14.8,18,0.1,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T07:00:00,23.1,23.1,18.2,73.86,0,0,,0,0,,16.6,226,1009.8,19.2,14.8,49,0.2,0,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T08:00:00,23.6,23.6,18.3,72.55,0,0,,0,0,,11.9,234,1009.9,19.2,14.8,93,0.3,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T09:00:00,25.2,25.2,18.8,67.89,0,0,,0,0,,3.2,301,1010.1,19.2,14.8,504,1.8,5,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T10:00:00,27.6,28.9,19.2,60.45,0,0,,0,0,,3.2,299,1009.9,25.4,14.8,613,2.2,6,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T11:00:00,28.7,29.9,18.9,55.2,0,0,,0,0,,8,279,1009.7,34.2,14.8,692,2.5,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T12:00:00,29.9,31.1,18.9,51.66,0,0,,0,0,,5.8,296,1009.3,61.8,16,726,2.6,7,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T13:00:00,31.5,33.2,19.5,48.99,0,0,,0,0,,6.2,294,1008.9,27.3,14.8,809,2.9,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T14:00:00,32,32.7,17.6,42.2,0,0,,0,0,29.5,6.7,291,1008.5,85.7,16,641,2.3,6,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T15:00:00,31.4,31.8,16.9,41.77,0,0,,0,0,,10.6,258,1008.4,65,16,588,2.1,6,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T16:00:00,31.2,31.9,17.7,44.55,0,0,,0,0,,10.7,247,1008,50.8,16,323,1.2,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T17:00:00,30.1,31.7,19.5,53.12,0,0,,0,0,,10.4,213,1008.2,34.2,16,261,0.9,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T18:00:00,30.9,32.2,18.8,48.56,0,0,,0,0,,7.3,25,1008.2,34.2,16,341,1.2,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T19:00:00,29.1,30.4,18.9,54.01,0,0,,0,0,,6.2,16,1008.8,55,14.8,126,0.5,1,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T20:00:00,27.1,28.3,19.2,62.25,0,0,,0,0,,5,15,1009.4,27.9,14.8,18,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-26T21:00:00,26.6,26.6,19,63.19,0,0,,0,0,,1.5,42,1009.8,27.9,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T22:00:00,25.9,25.9,19,65.81,0,0,,0,0,,0,0,1010.9,34.2,14.8,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-26T23:00:00,26.5,26.5,18,59.5,0,0,,0,0,,0.9,321,1011,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T00:00:00,26.5,26.5,18.4,61.28,0,0,,0,0,,4.3,282,1011.2,34.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T01:00:00,26.3,26.3,19,64.16,0,0,,0,0,,7.6,206,1011.2,35.9,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T02:00:00,26.7,26.7,19.2,63.83,0,0,,0,0,,1.2,310,1010.9,52.6,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T03:00:00,24.1,24.1,18.9,72.47,0,0,,0,0,,10.9,88,1011.5,69.2,16,0,,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T04:00:00,21.7,21.7,17.4,76.52,0,0,,0,0,,13.1,65,1012.5,92.2,14.8,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T05:00:00,21.7,21.7,16.5,72.5,0.48,100,rain,0,0,27.7,13.2,87,1012.8,100,15,0.5,0,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T06:00:00,19.5,19.5,16.3,82.05,0.37,100,rain,0,0,,16.1,56,1013.7,93.1,12.1,8,0,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T07:00:00,18.6,18.6,16.2,85.99,1.31,100,rain,0,0,,12.3,75,1015.3,100,11.7,9,0,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-27T08:00:00,17.6,17.6,16.1,91.33,1.52,100,rain,0,0,29.5,15.7,79,1015.2,98.3,7.5,8,0,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-27T09:00:00,16.4,16.4,15.7,95.32,4.09,100,rain,0,0,31.7,21.2,61,1015.8,100,4.9,14,0.1,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T10:00:00,16,16,15.1,94.89,3.94,100,rain,0,0,31.7,16.6,49,1016.2,100,3,61,0.2,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-27T11:00:00,16.5,16.5,15.7,94.56,0.36,100,rain,0,0,,12.7,53,1016.7,100,7.2,33,0.1,0,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T12:00:00,17.1,17.1,16.1,93.72,0.68,100,rain,0,0,,16.6,64,1016.7,100,8.7,74,0.3,1,,""Rain, Overcast"",rain,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T13:00:00,17.2,17.2,15,86.94,0,0,,0,0,36.5,21,55,1016.8,100,14.8,283,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T14:00:00,16.5,16.5,14.3,86.81,0,0,,0,0,40.8,19.5,67,1017.3,100,14.2,103,0.4,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T15:00:00,16,16,13.9,87.47,0,0,,0,0,37.9,24.8,63,1017,100,10.9,192,0.7,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T16:00:00,15.9,15.9,13.3,84.49,0,0,,0,0,38.1,22.8,65,1017,100,14.2,171,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T17:00:00,15.4,15.4,12.3,81.64,0,0,,0,0,44.8,23.9,63,1017.3,100,14.8,110,0.4,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T18:00:00,15.4,15.4,12.3,82.06,0,0,,0,0,37.3,23,65,1017.4,100,15.7,86,0.3,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T19:00:00,14.8,14.8,11.9,82.47,0,0,,0,0,,18.7,57,1017.8,100,16,36,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T20:00:00,14.7,14.7,11.7,82.01,0,0,,0,0,37.1,17.2,58,1018,100,16,15,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-27T21:00:00,14.4,14.4,11.1,80.45,0,0,,0,0,,17.5,64,1018.5,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,KNYC,72503014732"""
"New York City,2018-05-27T22:00:00,14.1,14.1,10.7,79.92,0,0,,0,0,35.4,18.2,69,1019.1,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-27T23:00:00,13.9,13.9,11,82.72,0,0,,0,0,,13.9,62,1019.5,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T00:00:00,13.6,13.6,10.7,82.68,0,0,,0,0,,15.6,58,1019.7,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T01:00:00,13.5,13.5,10.5,81.86,0,0,,0,0,,14,62,1019.3,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T02:00:00,13.4,13.4,10.6,82.9,0,0,,0,0,,18.1,56,1018.9,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T03:00:00,13.4,13.4,10.7,83.72,0,0,,0,0,,8.7,70,1018.7,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T04:00:00,13.4,13.4,10.6,83.71,0,0,,0,0,,8.6,49,1018.2,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T05:00:00,13.4,13.4,10.6,83.71,0,0,,0,0,,10.5,18,1018,100,16,0.9,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T06:00:00,13.7,13.7,10.6,81.68,0,0,,0,0,,10.3,33,1018.1,100,16,17,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T07:00:00,13.8,13.8,10.7,81.46,0,0,,0,0,,4,19,1018.6,100,16,48,0.2,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T08:00:00,13.9,13.9,10.7,81.04,0,0,,0,0,,5.9,57,1018.7,100,16,96,0.3,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T09:00:00,14.3,14.3,11,80.5,0,0,,0,0,,6.5,115,1018.9,100,16,125,0.5,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T10:00:00,14.5,14.5,11,79.96,0,0,,0,0,,2.1,13,1019.2,100,16,185,0.7,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T11:00:00,15.4,15.4,11.6,78,0,0,,0,0,,1.7,13,1019.4,100,16,272,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T12:00:00,16.8,16.8,12,73.17,0,0,,0,0,,4.1,15,1019.1,100,16,476,1.7,5,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T13:00:00,18.4,18.4,12.6,69.09,0,0,,0,0,,3.6,23,1018.7,100,14.8,578,2.1,6,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T14:00:00,19.2,19.2,13.1,67.92,0,0,,0,0,,7.6,194,1018.3,100,14.2,545,2,5,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T15:00:00,19.6,19.6,12.9,64.93,0,0,,0,0,,6.3,267,1017.5,100,14.2,434,1.6,4,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T16:00:00,19.8,19.8,13.7,67.71,0,0,,0,0,,3.2,303,1017.4,100,14.8,272,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T17:00:00,20.6,20.6,14.3,67.15,0,0,,0,0,,7.7,82,1016.6,100,14.2,273,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T18:00:00,20,20,14.6,71.4,0,0,,0,0,,6.1,86,1016.6,100,16,190,0.7,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T19:00:00,18.2,18.2,13.3,73.3,0,0,,0,0,,8.4,163,1016.5,100,16,68,0.2,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T20:00:00,17.1,17.1,13.2,78.16,0,0,,0,0,,4.5,73,1016.8,100,16,18,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-28T21:00:00,16.3,16.3,13.3,82.42,0,0,,0,0,,10.5,170,1016.7,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T22:00:00,16.7,16.7,13.3,80.64,0,0,,0,0,,4.2,81,1016.9,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-28T23:00:00,16.9,16.9,13.5,80.48,0,0,,0,0,,5.8,132,1016.8,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T00:00:00,17,17,14,82.8,0,0,,0,0,,4.8,91,1016.1,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T01:00:00,17.3,17.3,14.4,83.44,0,0,,0,0,,4.6,270,1016.3,100,16,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T02:00:00,17.8,17.8,15,83.59,0,0,,0,0,,4,343,1016.1,100,15.5,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T03:00:00,18.3,18.3,16.1,87.32,0,0,,0,0,,7.7,196,1016,100,14,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T04:00:00,18.6,18.6,17,90.37,0,0,,0,0,,9.3,233,1015.7,100,11.2,0,,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T05:00:00,18.4,18.4,17,91.48,0,0,,0,0,,8.3,228,1015.2,100,12,3.6,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T06:00:00,18.6,18.6,17.2,91.71,0,0,,0,0,,4.6,285,1015.2,100,11.5,14,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T07:00:00,18.9,18.9,17.7,92.88,0,0,,0,0,,4.4,288,1015.3,100,7.7,56,0.2,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T08:00:00,20.1,20.1,17.7,86.32,0,0,,0,0,,2.1,306,1015.5,100,8.2,111,0.4,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-29T09:00:00,21.9,21.9,18.4,80.81,0,0,,0,0,,1.5,326,1015.5,97.5,11.2,276,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T10:00:00,23.4,23.4,18.7,75.18,0,0,,0,0,,8,298,1015.4,88.9,12,523,1.9,5,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T11:00:00,25.4,25.4,19,67.82,0,0,,0,0,,1.8,355,1015.2,34.2,14.2,828,3,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T12:00:00,27.8,28.9,18.5,56.85,0,0,,0,0,,1.2,0,1015.1,34.2,14.8,875,3.2,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T13:00:00,29.7,30.5,17.8,48.67,0,0,,0,0,,1.7,0,1015,34.2,16,935,3.4,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T14:00:00,30.8,30.9,16.4,41.82,0,0,,0,0,,7.8,90,1014.6,25.4,16,914,3.3,9,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T15:00:00,30.7,30.8,16.1,41.47,0,0,,0,0,,3.7,8,1014.3,25.4,16,822,3,8,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T16:00:00,30.1,30.5,17,45.38,0,0,,0,0,,5.4,85,1013.9,19.2,16,680,2.4,7,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T17:00:00,29,30,18.4,52.59,0,0,,0,0,,11.1,156,1013.9,27.9,14.2,516,1.9,5,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T18:00:00,28.5,29.4,18.1,53.31,0,0,,0,0,,6.7,90,1013.9,27.9,14.8,335,1.2,3,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T19:00:00,27.4,28.4,18.1,56.71,0,0,,0,0,,9.1,160,1014.4,19.2,14.2,148,0.5,1,,Clear,clear-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T20:00:00,26.3,26.3,18,60.31,0,0,,0,0,,4.7,81,1014.9,25.4,14.2,28,0.1,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T21:00:00,25.3,25.3,17.6,62.59,0,0,,0,0,,4.7,85,1015.2,20.3,16,5,0,0,,Partially cloudy,partly-cloudy-night,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-29T22:00:00,24.2,24.2,18,68.18,0,0,,0,0,,2.6,83,1016,14.2,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-29T23:00:00,23.8,23.8,18.2,70.77,0,0,,0,0,,2.9,40,1016.1,14.1,16,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T00:00:00,23.3,23.3,18.1,72.62,0,0,,0,0,,2.9,37,1016.5,10.5,14.8,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T01:00:00,22.2,22.2,18.2,78.5,0,0,,0,0,,7,81,1016.8,10.5,14.8,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T02:00:00,20.7,20.7,18,84.49,0,0,,0,0,,5.7,33,1017,10.5,12.2,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T03:00:00,19.5,19.5,17.4,87.41,0,0,,0,0,,8.9,76,1017.1,10.5,11.8,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T04:00:00,18.8,18.8,16.9,88.83,0,0,,0,0,,8.9,78,1017.4,17.8,10,0,,0,,Clear,clear-night,""72505394728,KEWR,KLGA,KNYC,72503014732"""
"New York City,2018-05-30T05:00:00,18.1,18.1,16.5,90.61,0,0,,0,0,,2.9,43,1018.3,100,9.3,4.5,0,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"""
"New York City,2018-05-30T06:00:00,18,18,16.7,92.03,0,0,,0,0,,3.4,21,1019,89.8,7.2,10,0,0,,Partially cloudy,partly-cloudy-day,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-30T07:00:00,18.1,18.1,17.2,94.52,0,0,,0,0,,4.1,27,1019.6,100,2.9,37,0.1,0,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T08:00:00,18.1,18.1,17.1,94.32,0,0,,0,0,,3.8,23,1019.9,100,3.6,88,0.3,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-30T09:00:00,18.9,18.9,17.3,90.13,0,0,,0,0,,4.6,36,1020.4,100,7.7,98,0.4,1,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T10:00:00,19,19,17.1,88.56,0,0,,0,0,,9.8,109,1020.7,100,9.6,158,0.6,2,,Overcast,cloudy,""72505394728,KEWR,KLGA,F1417,KNYC,72503014732"""
"New York City,2018-05-30T11:00:00,19.7,19.7,17.1,84.67,0,0,,0,0,,9.6,47,1020.7,100,11.6,269,1,3,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
"New York City,2018-05-30T12:00:00,20.7,20.7,17,79.38,0,0,,0,0,,9,62,1020.8,100,14.2,400,1.4,4,,Overcast,cloudy,""72505394728,KEWR,KLGA,72502014734,F1417,KNYC,72503014732"""
